endTime,artistName,trackName,msPlayed
2025-12-19 19:40,Catupecu Machu,Magia Veneno,238573
2025-12-19 19:46,Viejas Locas,Legalícenla,333653
2025-12-19 19:50,Pier,Sacrificio y Rock N' Roll,269331
2025-12-19 19:54,Andrés Calamaro,Cuando te conocí,199667
2025-12-19 19:59,Los Caballeros De La Quema,Fulanos de Nadie,281267
2025-12-19 20:15,Andrés Calamaro,Estadio Azteca,217973
2025-12-19 20:19,Los Piojos,Ruleta,256387
2025-12-19 20:23,La Vela Puerca,El Viejo,187067
2025-12-19 20:28,Ciro y los Persas,Vas a Bailar,300182
2025-12-19 20:32,Los Enanitos Verdes,Tu Carcel - En Vivo,242413
2025-12-19 20:46,Andrés Calamaro,Cuando no estás,198997
2025-12-19 20:46,Andrés Calamaro,Cuando no estás,6485
2025-12-19 20:51,Intoxicados,Fuego,261547
2025-12-19 20:57,Los Abuelos De La Nada,No Te Enamores Nunca De Aquel Marinero Bengalí,348227
2025-12-19 21:01,Catupecu Machu,"Manuel Santillán, el León",257344
2025-12-19 21:05,Turf,Magia Blanca,261973
2025-12-19 21:10,Andrés Calamaro,Crímenes perfectos,262640
2025-12-19 21:13,Callejeros,Un Lugar Perfecto,179747
2025-12-19 21:15,Callejeros,Canciones y Almas,160680
2025-12-19 21:16,La Vela Puerca,Para No Verme Más,16155
2025-12-19 21:20,Andrés Calamaro,La parte de adelante,261627
2025-12-19 21:21,Callejeros,9 de Julio,45168
2025-12-19 21:25,Luis Miguel,Será Que No Me Amas (Blame It on the Boogie),249000
2025-12-19 21:28,Maná,Bendita Tu Luz,3238
2025-12-19 21:28,Jesse & Joy,¿Con Quién Se Queda El Perro?,188307
2025-12-19 21:33,Bacilos,Caraluna,266160
2025-12-19 21:36,Chino & Nacho,Niña Bonita,216787
2025-12-19 21:39,Shakira,Loba,188760
2025-12-19 21:43,Juan Luis Guerra 4.40,Bachata En Fukuoka - En Vivo Estadio Olímpico De República Dominicana/2012,217307
2025-12-19 21:47,Cristian Castro,Azul,259440
2025-12-19 21:51,Juanes,La Camisa Negra,216707
2025-12-19 21:51,Carlos Vives,Fruta Fresca,4798
2025-12-19 21:54,Miranda!,Don,183973
2025-12-19 21:59,ChiChi Peralta,Amor Narcótico,316960
2025-12-19 22:03,Jesse & Joy,Ecos De Amor,215112
2025-12-19 22:07,Juan Luis Guerra 4.40,La Bilirrubina - En Vivo Estadio Olímpico De República Dominicana/2012,232880
2025-12-19 22:10,Carlos Vives,El Amor De Mi Tierra,205067
2025-12-19 22:14,Paul Cless,Suavemente,215000
2025-12-19 22:23,Celia Cruz,La Vida Es Un Carnaval,278867
2025-12-19 22:26,Miranda!,Ya Lo Sabía,178801
2025-12-19 22:55,Carlos Vives,Volví a Nacer,164003
2025-12-20 04:43,Carlos Vives,Volví a Nacer,61356
2025-12-20 04:47,Camila,Mientes,205160
2025-12-20 04:51,Maná,Mi Verdad (feat. Shakira),272576
2025-12-20 04:55,Jesse & Joy,Espacio sideral,222627
2025-12-20 04:59,Maná,Rayando el Sol,250107
2025-12-20 05:29,Jesse & Joy,Dueles,44970
2025-12-20 13:45,Xella Machina,White Noise with 2 Peaks,203001
2025-12-20 13:48,Nylana,White Noise for Relaxation,224000
2025-12-20 13:53,Hum Humming,White Noise Healing Energies,275632
2025-12-20 13:55,Atmosphere of Calm,Sleeping Like a Baby with White Noise,144000
2025-12-20 13:57,Eliminar,I Can Focus On Noise,120731
2025-12-20 13:59,Audiose,White Noise in the Forest,134000
2025-12-20 14:01,Reality Sound,White Noise Eternity,134736
2025-12-20 14:17,Wavelab,The best Sleep Noise,186516
2025-12-20 14:22,Wavelab,The best Sleep Noise,87501
2025-12-20 14:25,Sky Travis,Soulwaves,173500
2025-12-20 14:32,Sampling Specialists,White Noise Is Bright,151597
2025-12-20 14:55,Sound Carrie,Sleep Cabin Noise,14961
2025-12-20 20:14,Sound Carrie,Sleep Cabin Noise,124052
2025-12-20 20:16,Ozonezzz,Soft Noise,150000
2025-12-20 20:29,Noise Chillantro,White Noise for Babies,176657
2025-12-20 20:34,Dream Son,Heavenly White Noise,286952
2025-12-20 21:06,Lavender Balm,Blank Canvas - White Noise,81922
2025-12-21 02:50,Lavender Balm,Blank Canvas - White Noise,66106
2025-12-21 02:53,Noise Sucre,Sleep Noise - Streamlined,186000
2025-12-21 02:56,TX Phoenix,Mirrored Sky,149673
2025-12-21 04:05,Pentadecimal,Buzzing,162997
2025-12-21 04:05,Asana Ventus,Wind Low Frequencies Part 2,3996
2025-12-21 21:23,Asana Ventus,Wind Low Frequencies Part 2,46242
2025-12-21 21:23,Soda Stereo,Entre Caníbales - Remasterizado 2007,5269
2025-12-21 21:27,Los Auténticos Decadentes,La Prima Lejana,248920
2025-12-21 21:30,La Vela Puerca,José Sabía,201560
2025-12-21 21:35,Bersuit Vergarabat,La Soledad,263933
2025-12-21 21:37,Memphis La Blusera,La flor más bella - En Vivo,174333
2025-12-21 21:43,Las Pastillas del Abuelo,Otra Vuelta de Tuerca,321759
2025-12-21 21:46,La Franela,Lo Que Me Mata,197475
2025-12-21 21:51,La Vela Puerca,Clarobscuro,308667
2025-12-21 21:59,Memphis La Blusera,La bifurcada - En Vivo,457892
2025-12-21 22:04,Las Pastillas del Abuelo,Skalipso,297650
2025-12-21 22:13,Las Pastillas del Abuelo,Amar y Envejecer,431682
2025-12-21 22:19,Soda Stereo,Signos - Remasterizado 2007,315347
2025-12-21 22:19,Intoxicados,El Rey,20151
2025-12-21 22:21,La Vela Puerca,Dice,131919
2025-12-21 22:24,La Vela Puerca,La Teoría,171747
2025-12-21 22:27,El Cuarteto De Nos,Algo mejor que hacer,201133
2025-12-21 22:32,No Te Va Gustar,Verte Reír,266133
2025-12-21 22:36,Mancha De Rolando,Arde la ciudad,251571
2025-12-21 22:39,La Vela Puerca,Doble Filo,187960
2025-12-21 22:43,Ciro y los Persas,Astros,252819
2025-12-21 22:58,Pier,La ilusión que me condena (en vivo),182671
2025-12-22 16:23,Pier,La ilusión que me condena (en vivo),118654
2025-12-22 16:27,Coti,Nada Fue Un Error,207880
2025-12-22 16:31,Bersuit Vergarabat,Mi Caramelo - Live In Buenos Aires / 2001,209893
2025-12-22 16:35,La Franela,Hacer un puente,4689
2025-12-22 16:35,Intoxicados,Esta Saliendo El Sol,248600
2025-12-22 16:38,Cruzando El Charco,Volver a Nacer,214651
2025-12-22 16:43,Los Tipitos,Brujería,182079
2025-12-22 16:48,Ciro y los Persas,Vas a Bailar,300182
2025-12-22 16:53,Los Fabulosos Cadillacs,Vasos Vacíos - Remasterizado 2008,279987
2025-12-22 16:58,Intoxicados,Niña de Tilcara,299027
2025-12-22 17:16,Los Abuelos De La Nada,Tristeza De La Ciudad,61115
2025-12-22 19:38,Los Abuelos De La Nada,Tristeza De La Ciudad,155122
2025-12-22 19:42,Los Piojos,Tan Solo,240013
2025-12-22 19:46,Vicentico,Los Caminos de la Vida,239040
2025-12-22 19:51,Guasones,Tan Distintos,247419
2025-12-22 19:55,Mancha De Rolando,Donde Vamos,270827
2025-12-22 19:58,Fabiana Cantilo,Fue Amor,192227
2025-12-22 20:02,Andrés Calamaro,Cuando te conocí,199667
2025-12-22 20:05,La Vela Puerca,Por Dentro,157827
2025-12-22 20:11,Los Fabulosos Cadillacs,Carnaval Toda La Vida,357387
2025-12-22 20:14,La Vela Puerca,El Viejo,187067
2025-12-22 20:16,Virus,Wadu Wadu,155667
2025-12-22 20:22,La Beriso,Madrugada,281920
2025-12-22 20:28,Intoxicados,De La Guitarra,312760
2025-12-22 20:32,Soda Stereo,De Música Ligera - Remasterizado 2007,213067
2025-12-22 20:37,La Vela Puerca,Para No Verme Más,245987
2025-12-22 20:41,Andrés Calamaro,Flaca,277653
2025-12-22 20:45,Vicentico,Solo un Momento,235733
2025-12-22 20:51,Los Abuelos De La Nada,No Te Enamores Nunca De Aquel Marinero Bengalí,348227
2025-12-22 20:58,Soda Stereo,En La Ciudad De La Furia - Remasterizado 2007,344893
2025-12-22 21:02,Pier,Sacrificio y Rock N' Roll,269331
2025-12-22 21:05,Gustavo Cerati,Deja Vu,159154
2025-12-22 21:09,La Renga,La Razón Que Te Demora,264838
2025-12-22 21:12,Patricio Rey y sus Redonditos de Ricota,Mi Perro Dinamita,155893
2025-12-22 21:18,Ciro y los Persas,Me Gusta,289654
2025-12-22 21:23,Babasonicos,Como Eran Las Cosas,240520
2025-12-22 21:27,Viejas Locas,¿Qué Vas A Hacer Tan Sola Hoy?,248693
2025-12-22 21:33,La Beriso,Ella,274320
2025-12-22 21:39,Catupecu Machu,Hechizos,279013
2025-12-22 21:45,La Vela Puerca,De Atar,244160
2025-12-22 21:50,Los Piojos,Verano del 92,287658
2025-12-22 21:54,Andrés Calamaro,Donde manda marinero,244867
2025-12-22 21:58,Estelares,El Corazon Sobre Todo,230211
2025-12-22 22:01,Callejeros,Un Lugar Perfecto,179747
2025-12-22 22:06,Divididos,¿Qué Ves?,7142
2025-12-22 22:06,No Te Va Gustar,Ese Maldito Momento,185867
2025-12-22 22:08,The Kooks,Sofa Song,133253
2025-12-22 22:12,The Kooks,Picture Frame,220086
2025-12-22 22:15,The Kooks,Mr. Maker,180880
2025-12-22 22:19,The Kooks,Sunny Baby,199040
2025-12-22 22:21,The Kooks,Without a Doubt,145547
2025-12-22 22:25,The Kooks,Closer,220933
2025-12-22 22:27,The Kooks,Oasis,113427
2025-12-22 22:30,The Kooks,Four Leaf Clover,203082
2025-12-22 22:35,The Kooks,Sweet Emotion,308569
2025-12-22 22:39,filous,Hey Love,228917
2025-12-22 22:43,The Kooks,Westside,210193
2025-12-22 23:00,The Kooks,Gap,239960
2025-12-22 23:26,The Kooks,Around Town,250692
2025-12-22 23:58,The Kooks,Melody Maker,5689
2025-12-24 00:40,Pacific,Feeling,163478
2025-12-24 00:43,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217707
2025-12-24 00:48,Ed Sheeran,Perfect,263400
2025-12-24 00:50,Corella,Bloom,153823
2025-12-24 00:54,Maroon 5,Memories,189486
2025-12-24 00:58,Jason Mraz,Love Someone,257173
2025-12-24 01:02,Coldplay,Yellow,266773
2025-12-24 01:05,Gnarls Barkley,Crazy,177933
2025-12-24 01:09,Bon Iver,Skinny Love,238520
2025-12-24 01:12,Manu Chao,Bongo Bong,158427
2025-12-24 01:15,The Lumineers,Sleep On The Floor,211851
2025-12-24 01:20,The Police,Every Little Thing She Does Is Magic,260573
2025-12-24 01:43,Ruth B.,Dandelions,233720
2025-12-24 01:47,Tom Odell,Another Love,244360
2025-12-24 01:50,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),195547
2025-12-24 01:56,Dire Straits,Sultans Of Swing,348400
2025-12-24 02:01,Maroon 5,She Will Be Loved,257133
2025-12-24 02:03,Sam Fender,Will We Talk?,162600
2025-12-24 02:07,Vance Joy,Mess Is Mine,223640
2025-12-24 02:12,Snow Patrol,Chasing Cars,267960
2025-12-24 02:15,Circa Waves,T-Shirt Weather,192120
2025-12-24 02:18,Jason Mraz,Lucky,189613
2025-12-24 02:21,Plain White T's,"1, 2, 3, 4",198360
2025-12-24 02:25,Corella,Barcelona Girl,204600
2025-12-24 02:28,Bon Iver,"Hey, Ma",216707
2025-12-24 02:32,X Ambassadors,Renegades,195200
2025-12-24 02:35,Red Hot Chili Peppers,Scar Tissue,215907
2025-12-24 02:40,Lionel Richie,All Night Long (All Night) - Single Version,258667
2025-12-24 02:44,Rod Stewart,What A Wonderful World (feat. Stevie Wonder),270227
2025-12-24 02:47,The Lumineers,Ophelia,160097
2025-12-24 02:50,Jack Johnson,Better Together,207680
2025-12-24 03:06,Coldplay,Fix You,0
2025-12-24 17:03,Coldplay,Fix You,295533
2025-12-24 17:06,Tai Verdes,AOK,173640
2025-12-24 17:10,James Blunt,Postcards,286973
2025-12-24 17:14,Keane,Everybody's Changing,215880
2025-12-24 17:17,Vance Joy,Riptide,204280
2025-12-24 17:21,Jason Mraz,I'm Yours,242947
2025-12-24 17:25,Jack Johnson,Upside Down,209547
2025-12-24 17:27,The Kooks,Seaside,99227
2025-12-24 17:30,Sting,Don't Make Me Wait (with Shaggy),215053
2025-12-24 17:33,Tai Verdes,we would have some cute kids.,154765
2025-12-24 17:36,MAGIC!,Rude,224850
2025-12-24 17:40,The Lumineers,Angela,201786
2025-12-24 17:44,Jason Mraz,I Won't Give Up,240166
2025-12-24 17:47,Maroon 5,This Love,206200
2025-12-24 17:50,Neon Trees,Everybody Talks,177280
2025-12-24 17:55,Coldplay,Paradise,278719
2025-12-24 17:57,Corella,Let On,147360
2025-12-24 18:01,Niall Horan,Slow Hands,188174
2025-12-24 18:16,Duncan Laurence,Arcade,150586
2025-12-25 01:16,Duncan Laurence,Arcade,33896
2025-12-25 01:20,The Lumineers,Flowers In Your Hair,69938
2025-12-27 18:40,The Lumineers,Flowers In Your Hair,40858
2025-12-27 18:44,George Ezra,Budapest,200574
2025-12-27 18:48,James Blunt,1973,280027
2025-12-27 18:52,Lilly Wood and The Prick,Prayer in C - Robin Schulz Radio Edit,189413
2025-12-27 18:56,Sean Kingston,Beautiful Girls,225373
2025-12-27 19:00,James Blunt,You're Beautiful,209493
2025-12-27 19:05,Coldplay,The Scientist,309600
2025-12-27 19:07,Sam Fender,Poundshop Kardashians,159295
2025-12-27 19:10,Sam Smith,Stay With Me,172724
2025-12-27 19:14,Bruno Mars,Talking to the Moon,217867
2025-12-27 19:18,The Killers,Read My Mind,246840
2025-12-27 19:22,The Kooks,Naive,203507
2025-12-27 19:25,Jack Johnson,Banana Pancakes,191907
2025-12-27 19:29,Coldplay,Viva La Vida,242373
2025-12-27 19:34,The Police,Message In A Bottle,290280
2025-12-27 19:38,Kygo,Stole the Show,223182
2025-12-27 19:41,The Lumineers,Ho Hey,163133
2025-12-27 19:43,The 502s,Just A Little While,162609
2025-12-27 19:48,Passenger,Let Her Go,252733
2025-12-27 19:51,Jack Johnson,Good People,208507
2025-12-27 19:55,Train,"Hey, Soul Sister",216773
2025-12-27 19:59,The Backseat Lovers,Intuition,210588
2025-12-27 20:03,Keane,Somewhere Only We Know,237147
2025-12-27 20:08,Sting,Shape Of My Heart,279227
2025-12-27 20:11,Plain White T's,Hey There Delilah,232533
2025-12-27 20:22,Capital Cities,Safe and Sound,192790
2025-12-27 20:27,Maroon 5,Won't Go Home Without You,231173
2025-12-27 20:32,Coldplay,Adventure of a Lifetime,263787
2025-12-27 20:35,Phillip Phillips,"Gone, Gone, Gone",209693
2025-12-27 20:42,The Verve,Bitter Sweet Symphony - Remastered 2016,357267
2025-12-27 20:46,Bill Withers,Lovely Day,257157
2025-12-27 20:51,The Lumineers,Boots Of Spanish Leather,282173
2025-12-27 20:54,Jack Johnson,I Got You,179347
2025-12-27 20:57,Lukas Graham,7 Years,237300
2025-12-27 21:02,Ed Sheeran,Photograph,258987
2025-12-27 21:05,Shag Rock,Champagne,205973
2025-12-27 21:09,Weezer,Island In The Sun,200307
2025-12-27 21:12,Lewis Capaldi,Bruises,220492
2025-12-27 21:16,Corella,Come Around,194389
2025-12-27 21:19,James Blunt,Stay the Night,216333
2025-12-27 21:23,Bruno Mars,Marry You,230192
2025-12-27 21:29,Israel Kamakawiwo'ole,Somewhere Over The Rainbow/What A Wonderful World,308027
2025-12-27 21:34,The Police,Walking On The Moon,300827
2025-12-27 21:39,Jake Bugg,Two Fingers,195987
2025-12-27 21:44,Coldplay,A Sky Full of Stars,267867
2025-12-27 21:48,Yusuf / Cat Stevens,Father And Son,221120
2025-12-27 21:51,Bruno Mars,When I Was Your Man,213827
2025-12-27 21:56,The Fray,How to Save a Life,262533
2025-12-27 21:58,The Skinner Brothers,PRAWN SOUP,153051
2025-12-27 22:02,Coldplay,Every Teardrop Is a Waterfall,240796
2025-12-27 22:05,Sam Fender,Getting Started,189360
2025-12-27 22:07,James Blunt,Billy,69265
2025-12-27 22:07,Los Caballeros De La Quema,Fulanos de Nadie,4188
2025-12-27 22:07,Soda Stereo,Trátame Suavemente - Remasterizado 2007,1764
2025-12-27 22:11,La Vela Puerca,Zafar,262000
2025-12-27 22:15,Intoxicados,Volver a Casa,226587
2025-12-27 22:20,Andrés Calamaro,Paloma,296973
2025-12-27 22:23,Intoxicados,Señor Kioskero,198385
2025-12-27 22:29,La Vela Puerca,En EL Limbo,282427
2025-12-27 22:34,Intoxicados,Nunca quise,260371
2025-12-27 22:41,Las Pastillas del Abuelo,Amar y Envejecer,431682
2025-12-27 22:45,Mancha De Rolando,Arde la ciudad,251571
2025-12-27 22:48,Callejeros,Prohibido,210013
2025-12-27 22:52,Los Rodriguez,Mucho mejor (feat. Coque Malla),234800
2025-12-27 22:57,Viejas Locas,Homero,263653
2025-12-27 23:00,La Beriso,No Me Olvides,205387
2025-12-27 23:16,La Vela Puerca,Clarobscuro,187222
2025-12-27 23:57,La Vela Puerca,Clarobscuro,8391
2025-12-27 23:59,La Vela Puerca,Clarobscuro,114259
2025-12-28 00:00,Miguel Mateos - Zas,Tirá para Arriba,69168
2025-12-28 00:00,Divididos,Spaghetti del Rock,1908
2025-12-28 00:04,Intoxicados,Quieren Rock,224400
2025-12-28 00:08,La Vela Puerca,De Atar,244160
2025-12-28 00:30,La Vela Puerca,En EL Limbo,45952
2025-12-28 04:47,La Vela Puerca,En EL Limbo,237472
2025-12-28 04:50,Los Fabulosos Cadillacs,Carnaval Toda La Vida,21779
2025-12-28 04:50,Soda Stereo,De Música Ligera - Remasterizado 2007,213067
2025-12-28 04:55,Ciro y los Persas,Me Gusta,289654
2025-12-28 05:08,Andrés Calamaro,Crímenes perfectos,149358
2025-12-28 15:22,MIKA,Grace Kelly,186847
2025-12-28 15:25,MIKA,Lollipop,182496
2025-12-28 15:29,MIKA,My Interpretation,214064
2025-12-28 15:33,MIKA,Love Today,234147
2025-12-28 15:37,MIKA,"Relax, Take It Easy",268885
2025-12-28 15:42,MIKA,Any Other World,258222
2025-12-28 15:45,MIKA,Billy Brown,193545
2025-12-28 15:49,MIKA,Big Girl (You Are Beautiful),246934
2025-12-28 15:53,MIKA,Stuck In The Middle,247783
2025-12-28 16:07,MIKA,Happy Ending/Over My Shoulder,308090
2025-12-28 16:10,The Kooks,Mr. Maker,180880
2025-12-28 16:15,MIKA,Happy Ending,273700
2025-12-28 16:18,Keane,Everybody's Changing,215880
2025-12-28 16:22,Maroon 5,This Love,206200
2025-12-28 16:26,Train,Drops of Jupiter (Tell Me),259933
2025-12-28 16:29,George Ezra,Blame It on Me,195527
2025-12-28 16:34,The Killers,Human,245373
2025-12-28 16:38,MIKA,We Are Golden,238040
2025-12-28 16:48,Keane,Bend & Break,41355
2025-12-28 23:05,Keane,Bend & Break,179961
2025-12-28 23:06,James Blunt,High,90575
2025-12-28 23:10,MAGIC!,Rude,224850
2025-12-28 23:15,Lionel Richie,All Night Long (All Night) - Single Version,258667
2025-12-28 23:18,George Ezra,Budapest,200574
2025-12-28 23:21,The Kooks,Naive,203507
2025-12-28 23:21,Phillip Phillips,"Gone, Gone, Gone",1828
2025-12-28 23:21,Coldplay,Paradise,3390
2025-12-28 23:25,Red Hot Chili Peppers,Scar Tissue,215907
2025-12-28 23:28,Tom Odell,Another Love,169282
2025-12-28 23:28,Neon Trees,Everybody Talks,9909
2025-12-28 23:28,Niall Horan,Slow Hands,1583
2025-12-28 23:32,Ed Sheeran,Photograph,258987
2025-12-28 23:33,The Killers,Read My Mind,2000
2025-12-28 23:33,Duncan Laurence,Arcade,1416
2025-12-28 23:33,Vance Joy,Riptide,1693
2025-12-28 23:33,James Blunt,You're Beautiful,29907
2025-12-28 23:33,Bon Iver,"Hey, Ma",1513
2025-12-28 23:36,Vance Joy,Riptide,204280
2025-12-28 23:38,The Killers,Read My Mind,96783
2025-12-28 23:38,Coldplay,Yellow,5789
2025-12-28 23:42,Jason Mraz,I'm Yours,242947
2025-12-28 23:46,Vance Joy,Mess Is Mine,223640
2025-12-29 00:10,Ruth B.,Dandelions,183856
2025-12-29 17:06,Ruth B.,Dandelions,51137
2025-12-29 17:12,The Lumineers,Boots Of Spanish Leather,282173
2025-12-29 17:18,Rod Stewart,What A Wonderful World (feat. Stevie Wonder),31828
2025-12-29 17:18,Circa Waves,T-Shirt Weather,192120
2025-12-29 17:25,Coldplay,Adventure of a Lifetime,233272
2025-12-29 17:34,The Police,Message In A Bottle,290280
2025-12-29 17:39,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),217707
2025-12-29 17:43,Sean Kingston,Beautiful Girls,225373
2025-12-29 17:46,The 502s,Just A Little While,162609
2025-12-29 18:03,Bill Withers,Lovely Day,244367
2025-12-29 18:15,Alicia Keys,Fallin',27360
2025-12-29 21:34,No Te Va Gustar,A las Nueve,207533
2025-12-29 21:37,Babasonicos,El Colmo,160787
2025-12-29 21:41,Andrés Calamaro,Alta suciedad,267733
2025-12-29 21:45,Vicentico,Solo un Momento,235733
2025-12-29 21:51,Las Pastillas del Abuelo,Viejo,324104
2025-12-29 21:57,Los Caballeros De La Quema,Avanti Morocha,346800
2025-12-29 22:01,Andrés Calamaro,No se puede vivir del amor,261253
2025-12-29 22:05,Callejeros,9 de Julio,226747
2025-12-29 22:08,Vicentico,Algo Contigo (with Our Latin Thing),189000
2025-12-29 22:12,Turf,Loco Un Poco,207280
2025-12-29 22:16,Soda Stereo,Cuando Pase El Temblor - Remasterizado 2007,229160
2025-12-29 22:19,No Te Va Gustar,Ese Maldito Momento,185867
2025-12-29 22:23,Intoxicados,Fuego,261547
2025-12-29 22:29,Los Piojos,Bicho de Ciudad,320760
2025-12-29 22:33,La Vela Puerca,Zafar,262000
2025-12-29 22:36,Callejeros,Un Lugar Perfecto,179747
2025-12-29 22:41,La Vela Puerca,Va A Escampar,281533
2025-12-29 22:45,Guasones,Reyes de la Noche,250173
2025-12-29 22:48,La Franela,Lo Que Me Mata,197475
2025-12-29 22:53,Catupecu Machu,A Veces Vuelvo,266133
2025-12-29 23:00,Memphis La Blusera,La bifurcada - En Vivo,457892
2025-12-29 23:03,Virus,Wadu Wadu,155667
2025-12-29 23:07,Viejas Locas,Todo Sigue Igual,214600
2025-12-29 23:11,Catupecu Machu,"Manuel Santillán, el León",257344
2025-12-29 23:18,Las Pastillas del Abuelo,Amar y Envejecer,431682
2025-12-29 23:22,Mancha De Rolando,Chino,202360
2025-12-29 23:26,La Vela Puerca,Zafar,262000
2025-12-29 23:30,Intoxicados,El Rey,229184
2025-12-29 23:33,Andrés Calamaro,Cuando te conocí,199667
2025-12-29 23:37,Andrés Calamaro,Estadio Azteca,217973
2025-12-29 23:53,Viejas Locas,Legalícenla,245501
2025-12-30 02:22,Viejas Locas,Legalícenla,89178
2025-12-30 02:23,Patricio Rey y sus Redonditos de Ricota,Ji Ji Ji,34748
2025-12-30 02:28,La Beriso,No Me Olvides,205387
2025-12-30 02:33,Los Auténticos Decadentes,La Prima Lejana,248920
2025-12-30 02:36,Callejeros,Rocanroles Sin Destino,140895
2025-12-30 02:38,La Vela Puerca,Por Dentro,157827
2025-12-30 02:43,Andrés Calamaro,La parte de adelante,261627
2025-12-30 02:48,Ciro y los Persas,Me Gusta,289654
2025-12-30 02:50,Patricio Rey y sus Redonditos de Ricota,Mi Perro Dinamita,155893
2025-12-30 03:09,No Te Va Gustar,Verte Reír,136674
2025-12-30 03:12,No Te Va Gustar,Verte Reír,131514
2025-12-30 04:02,Andrés Calamaro,Loco,154054
2025-12-30 11:39,Andrés Calamaro,Loco,63320
2025-12-30 11:44,Ciro y los Persas,Mírenla,256191
2025-12-30 11:48,Los Tipitos,Campanas en la noche,239557
2025-12-30 11:52,La Vela Puerca,Va A Escampar,281533
2025-12-30 11:57,Los Piojos,Verano del 92,298107
2025-12-30 12:01,Bersuit Vergarabat,Cuatro Vientos,186987
2025-12-30 12:06,Ciro y los Persas,Vas a Bailar,300182
2025-12-30 12:09,Andrés Calamaro,Cuando no estás,202822
2025-12-30 12:11,Soda Stereo,En La Ciudad De La Furia - Remasterizado 2007,113319
2025-12-30 12:15,Los Piojos,Tan Solo,240013
2025-12-30 12:20,La Beriso,Madrugada,281920
2025-12-30 12:23,Los Enanitos Verdes,Lamento Boliviano,223147
2025-12-30 12:28,Los Abuelos De La Nada,Hombre Lobo,219120
2025-12-30 12:33,No Te Va Gustar,Chau,296893
2025-12-30 12:38,Mancha De Rolando,Calavera,212317
2025-12-30 12:43,Viejas Locas,Homero,263653
2025-12-30 12:47,Turf,Pasos al costado,255158
2025-12-30 12:52,Pier,La ilusión que me condena (en vivo),300185
2025-12-30 12:56,Andrés Calamaro,Te quiero igual,235560
2025-12-30 13:01,Intoxicados,Una Vela,273280
2025-12-30 13:06,La Vela Puerca,Clarobscuro,308667
2025-12-30 13:07,Andrés Calamaro,Crímenes perfectos,56221
2025-12-30 13:11,Coti,Nada Fue Un Error,207880
2025-12-30 13:16,Callejeros,Una Nueva Noche Fría,277560
2025-12-30 13:19,Coti,50 Horas,213600
2025-12-30 13:24,Andrés Calamaro,Flaca,277653
2025-12-30 13:28,La Vela Puerca,Llenos De Magia,232093
2025-12-30 13:32,Patricio Rey y sus Redonditos de Ricota,Un Ángel para Tu Soledad,231533
2025-12-30 13:35,Guasones,Down,188587
2025-12-30 13:39,Andrés Calamaro,Te quiero igual,235560
2025-12-30 13:44,Callejeros,Creo,289760
2025-12-30 13:48,Estelares,El Corazon Sobre Todo,230211
2025-12-30 13:52,Intoxicados,Nunca quise,260371
2025-12-30 14:03,Turf,Magia Blanca,5503
2025-12-30 22:24,The Kooks,So Good Looking,203285
2025-12-30 22:28,The Kooks,Cold Heart - Single Edit,210893
2025-12-30 22:31,The Kooks,If They Could Only Know,192507
2025-12-30 22:35,The Kooks,Bad Habit,221413
2025-12-30 22:38,The Kooks,Watching The Ships Roll In,201160
2025-12-30 22:41,The Kooks,How'd You Like That,194908
2025-12-30 22:44,The Kooks,Beautiful World,183587
2025-12-30 22:48,The Kooks,Junk Of The Heart (Happy),187253
2025-12-30 22:50,The Kooks,Without a Doubt,145547
2025-12-31 00:25,The Kooks,Taking Pictures Of You,62660
2025-12-31 03:12,Callejero Fino,Pa Tra Rkt,24911
2025-12-31 03:16,La Vela Puerca,En EL Limbo,282427
2025-12-31 03:20,Vicentico,Los Caminos de la Vida,239040
2025-12-31 03:25,Catupecu Machu,Hechizos,279013
2025-12-31 03:29,El Cuarteto De Nos,Ya No Sé Que Hacer Conmigo,241501
2025-12-31 03:35,Intoxicados,El Rey,384336
2025-12-31 03:39,No Te Va Gustar,Ese Maldito Momento,185867
2025-12-31 03:43,Guasones,Tan Distintos,247419
2025-12-31 03:47,Ciro y los Persas,Astros,252819
2025-12-31 03:51,Soda Stereo,Entre Caníbales - Remasterizado 2007,246693
2025-12-31 03:54,Gustavo Cerati,Deja Vu,204920
2025-12-31 03:59,Los Caballeros De La Quema,Sapo de Otro Pozo,258800
2025-12-31 04:03,Andrés Calamaro,Donde manda marinero,244867
2025-12-31 04:06,Bersuit Vergarabat,Mi Caramelo - Live In Buenos Aires / 2001,209893
2025-12-31 04:09,Andrés Calamaro,El salmón,167360
2025-12-31 04:13,Estelares,Un Dia Perfecto,242933
2025-12-31 04:17,La Vela Puerca,De Atar,244160
2025-12-31 04:22,Miguel Mateos - Zas,Tirá para Arriba,309245
2025-12-31 04:27,Soda Stereo,Persiana Americana - Remasterizado 2007,292267
2025-12-31 04:31,Mancha De Rolando,Chino,202360
2025-12-31 04:33,No Te Va Gustar,A las Nueve,113328
2025-12-31 04:37,Los Tipitos,Campanas en la Noche,237547
2025-12-31 04:40,Los Tipitos,Algo,200013
2025-12-31 04:41,Los Piojos,Pacífico,42675
2025-12-31 04:45,Portishead,Strangers,237600
2025-12-31 04:48,Gorillaz,Baby Queen,220106
